row_id,model,question,gold_answer,model_response
1872,openai:gpt-4o-mini,Quelle était la fonction des détenus pour les Nazis?,travailleurs forcés,Main-d'œuvre.
1873,openai:gpt-4o-mini,A quels secteurs d'activité pouvaient être affectés les détenus?,"des briqueteries, dans l'industrie privée, en agriculture ou dans les ateliers du camp","Agriculture, industrie, services."
1874,openai:gpt-4o-mini,Quelle entreprise aéronautique non dirigée par les SS eut recours aux prisonniers du camp de concentration?,Focke-Wulf,Volkswagen.
1875,openai:gpt-4o-mini,Quelle entreprise aéronautique non dirigée par les SS eut recours aux prisonniers du camp de concentration?,une usine d'avions Focke-Wulf,Messerschmitt.
1876,openai:gpt-4o-mini,Pour quel secteur d'activité de l'économie allemande les détenus des camps de concentration furent-ils cruciaux?,les industries de production d'armements,Industrie.
1877,openai:gpt-4o-mini,Comment évolua le camp de concentration au fur et à mesure?,"Graduellement, le système de camps du Stutthof devint un grand réseau de camps de travail",Il s'est intensifié et diversifié.
1878,openai:gpt-4o-mini,Qui étaient les geôliers des prisonniers durant les premières années du camp de concentration du Stutthof?,gardiens SS,Les SS.
1879,openai:gpt-4o-mini,Quelle autre catégories de surveillants est venant s'ajouter dans les dernières années du camp de concentration du Stutthof?,auxiliaires ukrainiens,Les surveillantes féminines.
1880,openai:gpt-4o-mini,En quelle année le camp de concentration accueilli-t-il ces premières détenues et geôlières?,1942,1944
1881,openai:gpt-4o-mini,En quelle année le camp de concentration accueilli-t-il ces premières détenues et geôlières?,En 1942,1942.
1882,openai:gpt-4o-mini,En quelle année le camp de concentration accueilli-t-il ces premières détenues et geôlières?,1942,1940
1883,openai:gpt-4o-mini,Quel était l'effectif des détenues du du camp de concentration?,130,Environ 200 000.
1884,openai:gpt-4o-mini,Pour quelle raison des auxiliaires féminines furent recrutées en-dehors de la SS pour travailler dans le camp de concentration du Stutthof?,à cause d'une pénurie de gardiens,Manque de personnel.
1885,openai:gpt-4o-mini,Quel est l'effectif de la première population du camp de concentration du Stutthof?,150,Environ 25 000.
1886,openai:gpt-4o-mini,Quel est la nationalité de la première population du camp de concentration du Stutthof?,Polonais,Polonaise.
1887,openai:gpt-4o-mini,De quelle ville est origine la première population du camp de concentration du Stutthof?,Dantzig,Danzig.
1888,openai:gpt-4o-mini,Quelle est la caractéristique de la première population du camp de concentration du Stutthof?,Polonais non juifs mais antinazis,Juifs.
1889,openai:gpt-4o-mini,Quelle est la caractéristique de la première population du camp de concentration du Stutthof?,non juifs mais antinazis,Des femmes.
1890,openai:gpt-4o-mini,"En dehors des polonais, qu'elle est l'autre nationalité malgré tout représentée dans le camp de concentration du Stutthof dès son origine?",Allemands,Les Allemands.
1891,openai:gpt-4o-mini,Combien de journaux sont créés en Acadie avant le début de la Grande guerre?,Neuf,Quinze.
1892,openai:gpt-4o-mini,Combien de journaux sont créés en Acadie avant le début de la Grande guerre?,Neuf hebdomadaires sont fondés avant 1912,Quatre.
1893,openai:gpt-4o-mini,Ces neuf hebdomadaires parviennent-ils à durer?,la plupart cessent rapidement d'être imprimés,Oui.
1894,openai:gpt-4o-mini,De ces neuf hebdomadaires lequel poursuit son activité après que la plupart des autres ont cessés leur activité?,L'Évangéline,Le Canard Enchaîné.
1895,openai:gpt-4o-mini,Quel est la cause de la chute de L'Evangéline?,Les propos liés à la demande d'un évêque acadien,L'amour perdu.
1896,openai:gpt-4o-mini,Quels sujets importants pour la condition féminine sont abordés dans les titres de la presse acadienne?,"les droits des femmes, l'émigration et la politique","Égalité, violence, droits reproductifs."
1897,openai:gpt-4o-mini,De quelles forces dispose le chef des opérations russes?,"14 bataillons d'infanterie, deux régiments de cavalerie de ligne, 5 régiments de cosaques, 3 000 hommes de troupes irrégulières asiatiques et 70 canons","Forces terrestres, aériennes et navales."
1898,openai:gpt-4o-mini,Quelle est la zone d'opération cibler par les armées du vice-Roi?,entre Kars et Ardahan,Le Pérou.
1899,openai:gpt-4o-mini,Quel est l'objectif de Paskevitch?,Il cherche à empêcher la réunion des deux principales armées ottomanes,Réunir les catholiques et les orthodoxes.
1900,openai:gpt-4o-mini,Quelle est la taille de l'armée ottomane qu'affronte les forces de Paskevitch le 30 juin 1829?,30 000 hommes,80 000 hommes.
1901,openai:gpt-4o-mini,Quelle est la taille de l'armée ottomane qu'affrontent les forces de Paskevitch le 2 juillet 1829?,20 000 hommes,80 000 hommes.
1902,openai:gpt-4o-mini,Quel est le théâtre des opérations retenu par les Turcs?,les frontières de la Géorgie,Balkans.
1903,openai:gpt-4o-mini,Quel est l'objectif stratégique immédiat pour la Sublime porte à ce moment?,entreprennent de contre-attaquer,Conquérir le marché.
1904,openai:gpt-4o-mini,Qui dirige les opérations Ottomanes sur le théâtre géorgien?,Ahmet Pacha,Ahmed Pacha.
1905,openai:gpt-4o-mini,Quel est l'autre objectif des Ottomans en dehors de Akhaltsikhe?,contre-attaquer sur les frontières de la Géorgie,Tbilissi.
1906,openai:gpt-4o-mini,Quel est l'autre objectif des Ottomans en dehors de Akhaltsikhe?,Kars,Tbilissi.
1907,openai:gpt-4o-mini,Quel est l'autre objectif des Ottomans en dehors de Akhaltsikhe?,Kars,Tbilissi.
1908,openai:gpt-4o-mini,Quelle fut la première ville prise par le vice-Roi en Géorgie?,Akhalkalaki,Tbilissi.
1909,openai:gpt-4o-mini,Quelle était la caractéristique de la prochaine cible du vice-Roi après son succès à Akhalkalaki?,capitale du pachalik de Tchildir,Un fort soutien stratégique.
1910,openai:gpt-4o-mini,Quelle était la caractéristique de la prochaine cible du vice-Roi après son succès à Akhalkalaki?,capitale du pachalik de Tchildir,Ressources en eau.
1911,openai:gpt-4o-mini,Quelles étaient les forces turques disponibles pour protéger Akhaltsikhe?,30 000 hommes,Infanterie et artillerie.
1912,openai:gpt-4o-mini,Quel est le bilan des pertes de l'armée de la Sublime porte lors de son premier affrontement avec les forces de Paskevitch?,"3 000 prisonniers, 12 canons, 13 drapeaux et des approvisionnements importants",Lourd.
1913,openai:gpt-4o-mini,Quel bilan de la chute d'Akhaltsikhe pour les turcs?,les Ottomans perdent 15 000 tués et prisonniers et 67 canons,Renforcement territorial.
1914,openai:gpt-4o-mini,Quel fut le résultat du conflit entre Saint-Pétersbourg et Téhéran?,le traité de Turkmanchai,Traité de Turkmènechay.
1915,openai:gpt-4o-mini,Quel fut le résultat du conflit entre Saint-Pétersbourg et Téhéran?,l'avantage des Russes,Traité de Turkmenchay.
1916,openai:gpt-4o-mini,Quelle fut la traduction juridique de la victoire de l'Empereur Nicolas Ier sur le Chah Fath Ali Chah Qadjar?,le traité de Turkmanchai,Traité de Turkmanchah.
1917,openai:gpt-4o-mini,Quel est le successeur du prince Menchikov à la tête des troupes russes?,Le vice-roi Ivan Paskevitch,Le prince Bagration.
1918,openai:gpt-4o-mini,Quel est le successeur du prince Menchikov à la tête des troupes russes?,vice-roi Ivan Paskevitch,Genski.
1919,openai:gpt-4o-mini,Quel est le successeur du prince Menchikov à la tête des troupes russes?,Le vice-roi Ivan Paskevitch,Le prince Dolgoroukov.
1920,openai:gpt-4o-mini,Pour quelle raison prédécesseur du vice-roi Ivan Paskevitch dût-il transmettre son commandement?,il est rappelé avec la flotte pour prendre part au siège de Varna,Maladie.
1921,openai:gpt-4o-mini,Pour quelle raison prédécesseur du vice-roi Ivan Paskevitch dût-il transmettre son commandement?,il est rappelé avec la flotte pour prendre part au siège de Varna,Pour des raisons de santé.
1922,openai:gpt-4o-mini,Quel est le bilan de la chute de Kars pour la Sublime porte?,"2 000 Turcs sont tués dans la bataille, 3 000 soldats et 51 canons capturés",Défaite.
1923,openai:gpt-4o-mini,Pour quelle raison logique les russes ne purent obtenir ailleurs le même succès qu'à Varna ?,la garnison ottomane étant supérieure en nombre aux assaillants,L'absence de conditions favorables.
1924,openai:gpt-4o-mini,Quelles étaient les étaient les positions turques à conquérir pour Saint-Pétersbourg sur le territoire bulgare?,"Choumen, Varna et Silistra",À conquérir : Varna et Rousse.
1925,openai:gpt-4o-mini,Quelles étaient les caractéristiques militaires des cibles des armées de Nicolas Ier?,villes fortifiées,Modernisation et centralisation.
1926,openai:gpt-4o-mini,Qui dirigeait la composante navale de force militaire russe?,Alexeï Greig,L'amiral Viktor Chirkov.
1927,openai:gpt-4o-mini,Quelle fut la première et seule des trois villes assiégées par les Russes à tomber entre leurs mains?,Varna,Sébastopol.
1928,openai:gpt-4o-mini,Quelle fut la première et seule des trois villes assiégées par les Russes à tomber entre leurs mains?,Varna,Kiev.
1929,openai:gpt-4o-mini,Quel était le reproche principal fait par la population jeune au cercle des grands couturiers dans la seconde moité du XXème siècle?,trop élististe,Manque d'innovation.
1930,openai:gpt-4o-mini,Qui fut le premier à proposer un changement de paradigme?,Yves Saint Laurent,Thomas Kuhn.
1931,openai:gpt-4o-mini,Quel fut le concept qui changea l'industrie de la couture après 1965?,la mode française dans la fabrication de masse,Prêt-à-porter.
1932,openai:gpt-4o-mini,Quel fut le concept qui changea l'industrie de la couture après 1965?,le lancement d'un prêt-à-porter,Prêt-à-porter.
1933,openai:gpt-4o-mini,Quelle conséquence eut le passage à des créations standardisées non-faites sur mesure?,l'expansion de la mode française dans la fabrication de masse,Uniformisation.
1934,openai:gpt-4o-mini,Suite au prêt-à-porter quels sont les deux domaines qui furent exploités pour renforcer la mode française?,marketing et la fabrication,Le luxe et le textile.
1935,openai:gpt-4o-mini,Suite au prêt-à-porter quels sont les deux domaines qui furent exploités pour renforcer la mode française?,le marketing et la fabrication,Le luxe et la haute couture.
1936,openai:gpt-4o-mini,Pour raison les japonais enrôlèrent-ils des ressortissants d'autres pays dans leur armée?,Pour palier les pertes,Pour combler le manque d'effectifs.
1937,openai:gpt-4o-mini,Quelle population soumise à l'occupation japonaise fut principalement concernant par la politiquement d’enrôlement forcée?,Coréens,Les Coréens.
1938,openai:gpt-4o-mini,Combien de soldats non-japonais furent concernés par la politique d’enrôlement forcée de Tokyo?,200 000 et 300 000,Environ 600 000.
1939,openai:gpt-4o-mini,"En plus de soldats enrôlés de forces, combien d'autres victimes  furent concernées par la politique d'esclavage sexuelle pratiquée par Tokyo au profit de ses troupes?",Femmes de réconfort,200 000.
1940,openai:gpt-4o-mini,"En plus de soldats enrôlés de forces, combien d'autres victimes  furent concernées par la politique d'esclavage sexuelle pratiquée par Tokyo au profit de ses troupes?",Plus de 200 000 femmes asiatiques (jusqu'à 400 000 selon les estimations,200 000 à 400 000.
1941,openai:gpt-4o-mini,Quel était le nom donné aux victimes de l'esclavage sexuel japonais?,Femmes de réconfort,Les femmes de réconfort.
1942,openai:gpt-4o-mini,Quel jour de décembre 1941 eut lieu l'attaque du Japon contre les Etats-Unis?,7,7 décembre.
1943,openai:gpt-4o-mini,Quelles étaient les nationalités des forces s'opposant à l'offensive de Tokyo en Asie du sud-ouest?,"malais, britanniques, indiens et australiens",Alliés.
1944,openai:gpt-4o-mini,Quelle fut le résultat début 1942 de l’affrontement entre Tokyo et ses adversaires?,Les forces alliées furent vaincues en moins de deux mois,Victoire de Tokyo.
1945,openai:gpt-4o-mini,Sur quelle place-forte alliée se replièrent les alliés après leur échec en Malaisie?,Singapour,Singapour.
1946,openai:gpt-4o-mini,A quelle date Tokyo s'empara de Singapour?,15 février 1942,15 février 1942.
1947,openai:gpt-4o-mini,Quelles infrastructures spécifiques fut déployées par Tokyo chez son allié Siam?,plusieurs dizaines de camps de prisonniers,Chemins de fer.
1948,openai:gpt-4o-mini,Quel était l'objectif de la politique de Tokyo d'exploitation des prisonniers de guerre en territoire Siam?,ces hommes étaient tenus de travailler à la construction de la voie ferrée devant faire le lien entre Bangkok et Rangoon,Exploitation des ressources humaines.
1949,openai:gpt-4o-mini,Quelle était l'ampleur du projet de Tokyo de relié la capitale birmane à celle de son allié Siam?,Au total environ 200 000 civils et 60 000 prisonniers de guerre ont travaillé à ces chantiers,L'ampleur était limitée.
1950,openai:gpt-4o-mini,Quelle était le pourcentage moyen de décès chez les prisonniers guerre de Tokyo?,27,Environ 27%.
1951,openai:gpt-4o-mini,Quelle film retraca en partie l'histoire des prisonniers de guerre ayant travaillé sur le chantier reliant par chemin de fer Bangkok à Rangoon?,Le Pont de la rivière Kwaï,Le Pont de la rivière Kwaï.
1952,openai:gpt-4o-mini,Quel était la cible de l'offensive de Tokyo en Asie du sud-ouest?,Malaisie,Les ressources.
1953,openai:gpt-4o-mini,Quelle était la condition requise à la réalisation des plans de Tokyo contre Londres en Asie du sud-ouest?,l'autorisation de faire transiter ses forces armées par son territoire,La défaite de la Russie.
1954,openai:gpt-4o-mini,Comment réagit Tokyo à l'absence d'accord de Bangkok pour faire passer ses troupes sur son sol?,"le Japon décida de passer outre et, afin de pouvoir attaquer la Malaisie, envahit le territoire thaïlandais",Tension diplomatique.
1955,openai:gpt-4o-mini,Comment réagit Bangkok à la violation de sa souveraineté par Tokyo?,"Après de brefs heurts entre les troupes thaïlandaises et japonaises, Phibunsongkhram permit aux forces Shōwa de stationner sur son territoire",Protestations diplomatiques.
1956,openai:gpt-4o-mini,Quelle fut la conséquence sur la politique étrangère de Bangkok des succès militaire de Tokyo ?,une alliance militaire qui mena à la déclaration de guerre contre les alliés,Alliances renforcées avec le Japon.
1957,openai:gpt-4o-mini,Quelle était le grief de la Bangkok  vis-à-vis de Paris au début de la seconde guerre mondiale?,venger l'affront qui avait été fait au royaume de Siam en 1893 et 1904,La non-reconnaissance de la Thaïlande.
1958,openai:gpt-4o-mini,Quelle était la cible de l'offensive thaïlandaise?,l'Indochine française,La Malaisie.
1959,openai:gpt-4o-mini,Quelle fut la cause l’affaiblissement français que chercha à exploiter Bangkok?,l'invasion de la France par l'Allemagne,La guerre en Indochine.
1960,openai:gpt-4o-mini,Quelle fut la cause l’affaiblissement français que chercha à exploiter Bangkok?,l'invasion de la France par l'Allemagne,La guerre d'Indochine.
1961,openai:gpt-4o-mini,Quelle fut la cause l’affaiblissement français que chercha à exploiter Bangkok?,l'invasion de la France par l'Allemagne,La guerre en Indochine.
1962,openai:gpt-4o-mini,A quelle occasion les flottes françaises et thaïlandaises se combattirent-elles ?,bataille de Koh Chang,Guerre franco-thaïlandaise.
1963,openai:gpt-4o-mini,Quelle puissance asiatique vint arbitrer le conflit entre Bangkok et Paris?,Japon,Le Japon.
1964,openai:gpt-4o-mini,Quelle puissance asiatique vint arbitrer le conflit entre Bangkok et Paris?,Japon,La Chine.
1965,openai:gpt-4o-mini,Quelle puissance asiatique vint arbitrer le conflit entre Bangkok et Paris?,le Japon,La Chine.
